ticker,company_name,portfolio_aware_recommendation,clean_sheet_recommendation,llm_recommendation,branch_classification,recommendation_agreement,score_dispersion,portfolio_aware_rank,clean_sheet_rank,llm_score,disagreement_flag,final_review_required,target_weight_portfolio_aware,clean_sheet_target_weight,passes_hard_filters,dividend_safety_score,cash_flow_quality_score,balance_sheet_strength_score,final_recommendation_score,risk_management_flags,final_recommendation,final_target_weight,confidence_adjustment,baseline_weight,raw_drl_weight,projected_drl_weight,accepted_target_weight,acceptance_selected_weights_source,drl_challenger_status,final_selected_weights_source,drl_rejection_reasons,final_selected_weight
NGG.US,National Grid PLC ADR,Avoid,Avoid,Avoid,Reject,1.0,22.516794168513723,1248.0,1296.0,26.55975946355353,False,False,0.0,0.0,False,27.121886997189957,28.25072206615999,20.6187869734452,38.53202257273882,narrative_review;regime_review;ml_dividend_cut_risk;ml_drawdown_risk;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
NKE.US,Nike Inc,Hold,Avoid,Hold,Reject,0.6666666666666666,24.596353784215182,539.0,841.0,48.541672127033245,True,True,0.0,0.0,True,53.40087867807209,43.845422320259786,75.16056446815038,59.59974617388373,narrative_review;ml_dividend_cut_risk;ml_drawdown_risk;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Watchlist,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
NKE.XETRA,Nike Inc,Avoid,Avoid,Avoid,Reject,1.0,28.422887999992174,1048.0,1000.0,48.98818661549419,False,False,0.0,0.0,False,52.488162632148494,44.46113933537381,75.16056446815038,50.67796306635038,liquidity_stress;narrative_review;regime_review;ml_dividend_cut_risk;ml_drawdown_risk;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
NN.AS,NN Group NV,Avoid,Avoid,Avoid,Reject,1.0,22.398083917007177,1193.0,981.0,32.221448778410014,False,False,0.0,0.0,False,48.13642334627016,8.013833634885447,42.50712758374911,43.405015946670765,narrative_review;narrative_exclusion;regime_review;ml_dividend_cut_risk;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
NNGF.XETRA,National Grid PLC,Avoid,Avoid,Avoid,Reject,1.0,19.228930870364405,1368.0,1339.0,27.702043324360723,False,False,0.0,0.0,False,27.03193792217214,28.22577552303811,20.6187869734452,34.755534755953704,liquidity_stress;narrative_review;regime_review;regime_exclusion;ml_dividend_cut_risk;ml_drawdown_risk;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
NOA3.XETRA,Nokia Corporation,Avoid,Avoid,Avoid,Reject,1.0,28.081178030775742,1140.0,1070.0,49.08261508495785,False,False,0.0,0.0,False,51.723713906486594,52.25014593840773,72.91198218082614,50.87720182646551,narrative_review;ml_dividend_cut_risk;ml_drawdown_risk;ml_downside_tail_risk;ml_forecast_uncertainty;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
NOBA.ST,NOBA Bank,Avoid,Avoid,Avoid,Reject,1.0,11.19112468354494,1403.0,1399.0,9.170618874781791,False,False,0.0,0.0,False,,7.47022786010657,42.50712758374911,24.672704256291286,liquidity_stress;narrative_review;regime_review;ml_dividend_cut_risk;ml_drawdown_risk;ml_downside_tail_risk;ml_forecast_uncertainty;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
NOC.US,Northrop Grumman Corporation,Buy,Avoid,Hold,Portfolio-Aware Only,0.3333333333333333,15.587914327814383,321.0,516.0,51.51921327969664,True,True,0.0472796398507814,0.0,True,64.32597278210514,54.98067067914594,57.47648301108034,61.13060049518394,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;,Hold,0.0,Review required or no LLM support,0.0,0.0,0.0,0.0,baseline_optimiser,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
NOK.US,Nokia Corp ADR,Avoid,Avoid,Avoid,Reject,1.0,28.05776915046169,947.0,1039.0,41.54195687860984,False,False,0.0,0.0,False,37.44550321079736,46.79336439555181,72.91198218082614,53.82624267115188,alt_data_review;narrative_review;ml_dividend_cut_risk;ml_drawdown_risk;ml_downside_tail_risk;ml_forecast_uncertainty;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
NOKIA.HE,Nokia Oyj,Avoid,Avoid,Avoid,Reject,1.0,26.392356633314773,1137.0,1069.0,42.71596687957599,False,False,0.0,0.0,False,37.28997510459282,46.888180522677565,72.91198218082614,50.89624143467433,narrative_review;ml_dividend_cut_risk;ml_drawdown_risk;ml_downside_tail_risk;ml_forecast_uncertainty;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
NOV.XETRA,Novo Nordisk A/S,Avoid,Avoid,Avoid,Reject,1.0,27.876010314145635,829.0,926.0,54.9595885790823,False,False,0.0,0.0,False,66.49749195821644,50.854364635560586,87.56766001519186,57.90477206718384,narrative_review;ml_dividend_cut_risk;ml_drawdown_risk;ml_downside_tail_risk;ml_forecast_uncertainty;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
NOVN.SW,Novartis AG,Hold,Hold,Hold,Reject,1.0,4.111641918090696,430.0,36.0,56.95464051134989,False,False,0.0,0.0,True,53.00001216882463,75.0626598503976,77.35106648571,63.01225669597396,narrative_review;,Watchlist,0.0,Review required or no LLM support,0.049999999999999996,0.047500000000000014,0.047500000000000014,0.049999999999999996,baseline_optimiser,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.049999999999999996
NOVO-B.CO,Novo Nordisk A/S,Hold,Avoid,Hold,Reject,0.6666666666666666,26.94149039224991,441.0,859.0,55.82555961157455,True,True,0.0,0.0,True,66.42164908801303,50.8294180924387,87.56766001519186,63.27772397037632,alt_data_review;narrative_review;ml_dividend_cut_risk;ml_drawdown_risk;ml_downside_tail_risk;ml_forecast_uncertainty;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Watchlist,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
NSC.US,Norfolk Southern Corporation,Hold,Avoid,Hold,Reject,0.6666666666666666,15.712538052943469,681.0,638.0,47.12614591302357,True,True,0.0,0.0,True,51.94932417584874,63.41829170208419,47.513849704256245,55.91483295777778,narrative_review;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;,Watchlist,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
NSIS-B.CO,Novonesis (Novozymes) A/S,Hold,Avoid,Avoid,Reject,0.6666666666666666,25.512851910644997,1080.0,1192.0,35.278477906783614,True,True,0.0,0.0,True,49.97985547269744,57.89967830446505,,43.797493722860594,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Watchlist,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
NSRGY.US,Nestle SA ADR,Avoid,Avoid,Avoid,Reject,1.0,19.35999776954541,917.0,810.0,45.68241728669135,False,False,0.0,0.0,False,46.567883053672645,68.36212593878462,39.046977181352666,51.90212872797669,narrative_review;ml_dividend_cut_risk;ml_drawdown_risk;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
NTAP.US,NetApp Inc,Avoid,Avoid,Avoid,Reject,1.0,18.04091589626659,297.0,551.0,61.66623472288971,False,False,0.0,0.0,False,55.267475051573975,73.75583438152267,78.63871570191007,64.0,narrative_review;narrative_exclusion;ml_drawdown_risk;ml_downside_tail_risk;ml_forecast_uncertainty;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
NTES.US,NetEase Inc,Avoid,Avoid,Avoid,Reject,1.0,9.433648369708878,59.0,161.0,69.60216207107868,False,False,0.0,0.0,False,71.76684095001801,84.30269238580321,87.63667511415704,64.0,narrative_review;narrative_exclusion;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
NTGY.MC,Naturgy Energy Group SA,Hold,Hold,Hold,Reject,1.0,6.115715686538379,453.0,123.0,52.19527644668355,False,False,0.0,0.0,True,55.01887857567811,75.01333720495325,46.84521391855121,61.25426657646295,narrative_review;ml_dividend_cut_risk;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_downside_skew;,Watchlist,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
NVO.US,Novo Nordisk A/S,Avoid,Avoid,Avoid,Reject,1.0,21.69573832660052,519.0,756.0,48.95994249818894,False,False,0.0,0.0,False,47.386928552042086,46.15120167311943,87.56766001519186,61.412786068625486,narrative_review;narrative_exclusion;ml_dividend_cut_risk;ml_drawdown_risk;ml_downside_tail_risk;ml_forecast_uncertainty;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
NVS.US,Novartis AG ADR,Avoid,Avoid,Avoid,Reject,1.0,6.6652307685374215,166.0,114.0,57.10194338299948,False,False,0.0,0.0,False,55.12027585977886,75.08002844978294,77.35106648571,63.89883948576097,alt_data_review;narrative_review;narrative_exclusion;ml_downside_tail_risk;ml_asymmetric_downside;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
NWG.LSE,NatWest Group PLC,Avoid,Avoid,Avoid,Reject,1.0,16.76530215498407,396.0,575.0,50.38440202507592,False,False,0.0,0.0,False,70.7131891851825,71.03828431170741,42.50712758374911,56.67120785893601,alt_data_review;narrative_review;narrative_exclusion;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
NWG.US,Natwest Group PLC,Hold,Avoid,Hold,Reject,0.6666666666666666,15.623029533221242,442.0,546.0,50.26049665067017,True,True,0.0,0.0,True,57.38385308846881,70.86365850985423,42.50712758374911,55.37301085289839,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Watchlist,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
NXPI.US,NXP Semiconductors NV,Hold,Avoid,Hold,Reject,0.6666666666666666,31.887742950580904,648.0,992.0,50.50237748044952,True,True,0.0,0.0,True,56.751633509404655,65.98529484686826,50.89046149048704,59.22288183552303,narrative_review;ml_dividend_cut_risk;ml_drawdown_risk;ml_downside_tail_risk;ml_forecast_uncertainty;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Watchlist,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
NXT.LSE,Next PLC,Buy,Avoid,Hold,Portfolio-Aware Only,0.3333333333333333,11.30702029389048,382.0,390.0,53.986001795025246,True,True,0.0416657639620839,0.0,True,61.704332624376605,69.54958457713653,73.54492501676239,60.70233449694844,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;,Hold,0.0,Review required or no LLM support,0.0,0.0,0.0,0.0,baseline_optimiser,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
O.US,Realty Income Corporation,Avoid,Avoid,Avoid,Reject,1.0,8.220611089605498,209.0,181.0,53.79721219891945,False,False,0.0,0.0,False,50.43556081664735,82.99579129279249,22.077017626275705,60.27250462523765,narrative_review;ml_dividend_cut_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
OBCK.XETRA,Ottobock SE & Co. KGaA,Avoid,Avoid,Avoid,Reject,1.0,17.53982996041549,1401.0,1278.0,32.94317991759927,False,False,0.0,0.0,False,,63.78632884464639,34.883281321026736,39.73483538489669,liquidity_stress;narrative_review;narrative_exclusion;ml_drawdown_risk;ml_downside_tail_risk;ml_forecast_uncertainty;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
OERL.SW,OC Oerlikon Corp AG,Avoid,Avoid,Avoid,Reject,1.0,20.3015359900545,1335.0,1334.0,29.54527695202134,False,False,0.0,0.0,False,34.14865136841969,47.39150780327504,11.550858160459674,35.107040639079145,liquidity_stress;narrative_review;regime_review;ml_dividend_cut_risk;ml_drawdown_risk;ml_downside_tail_risk;ml_forecast_uncertainty;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
OKE.US,ONEOK Inc,Avoid,Avoid,Avoid,Reject,1.0,22.12712116093213,739.0,846.0,36.1894524155086,False,False,0.0,0.0,False,52.28990705123729,48.50358399121584,26.918923751053978,52.50934221000343,narrative_review;ml_dividend_cut_risk;ml_drawdown_risk;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,Avoid,0.0,Review required or no LLM support,,,,,,rejected_baseline_fallback,baseline_optimiser,"('drl_did_not_improve_oos_net_sharpe', 'drl_worsened_oos_drawdown', 'oos_active_return_not_statistically_positive', 'all_ppo_seeds_failed_validation_guard', 'insufficient_prospective_shadow_cycles')",0.0
